Y,L,P,G,Q
i,39,71.57719170182436,43,36.73603591245323
p,4,63.98416671736883,96,10.124703690241843
c,82,18.964632098247414,84,88.67979266226014
m,65,1.6079968090436991,46,92.20221925017815
k,85,18.272846978452662,85,32.58195959714754
k,60,50.64255285532108,68,48.89144943993598
z,54,26.09420877491303,77,27.471833685142897
g,98,48.59338853296579,44,34.09364214659229
j,50,29.981486082919982,20,69.30840067287313
w,50,96.1948485437807,46,36.192668258519134
c,74,41.56221474557429,57,73.7376318625493
o,13,51.67778769792487,40,59.13987632842943
m,18,93.06010684918341,17,94.69804738422086
d,89,77.62105891603292,47,59.04629654643093
v,38,20.071860679916533,36,93.0592597576274
g,81,76.75740099366863,75,11.616877714150442
n,90,69.9402376250907,18,73.51505767156536
z,78,12.91686894160755,60,84.25960849590972
x,71,94.64522183160368,58,23.326448711149837
v,78,41.64129151488293,55,62.45845051079324
z,33,28.69753933000062,64,51.62304625271336
i,13,10.931359214311797,22,32.43252829825478
w,30,84.68625465279648,35,22.75557498433067
c,8,83.29803783496011,19,24.76879317884526
b,53,24.331738971964956,31,3.1969757231690488
b,72,2.2524368310641307,47,70.56757655773025
p,86,82.54896519896351,32,15.20867241121977
h,82,83.04485185433894,15,37.44045466638944
n,92,56.56800112091187,97,14.33367425923474
w,29,52.013020243415,67,53.98999558754112
u,1,14.31910849792073,83,50.10423100960549
s,40,96.71189663454737,55,56.5522574781401
z,19,31.294305916312826,25,32.04618208579135
v,58,75.31045656019478,16,2.296637938572088
m,78,92.48637630822427,55,98.11193248039838
f,81,25.66765785571584,42,25.30611282746169
w,6,83.48052718918086,10,80.17638320860391
r,65,43.270980175288464,7,44.506079698724065
j,30,18.552370545048714,35,46.722349743595935
m,61,40.91324313606335,83,29.71826115967897
r,82,98.84969527904836,88,53.452558864030706
d,13,29.69701003953029,23,95.58425681460724
o,77,31.743534847865675,58,15.718218457892053
f,89,94.35069180705557,39,89.18889513535017
z,71,98.78236074186091,60,87.19048617461304
h,69,49.28661992457947,34,59.148076597376175
z,19,43.5206090845367,37,64.30508019440332
b,43,48.700839011282525,4,91.68214978662269
g,62,94.38633522049176,93,16.548714460705614
a,90,2.3721616560241188,66,93.46901983691345
s,49,25.7528492590395,43,45.17405332812714
q,60,34.709826386184936,87,48.26783812823432
k,35,41.555441136767435,48,34.50422867332179
n,10,86.03706156079168,48,42.01082180036862
z,79,66.14613221910722,11,34.76070159626011
o,90,55.336152255760965,72,51.73464910493285
m,86,89.45794739102048,14,41.592958669088866
w,62,68.41705619843025,61,18.05186080696228
v,58,94.43830221793655,13,69.91781018141482
i,22,27.8873242193318,4,60.93782531645498
k,76,38.94306433561178,90,83.80212177960347
h,97,92.82649297399252,92,27.133911035463065
g,67,14.36228103748024,2,12.301834915679388
z,33,14.060708870660466,46,77.19762972708806
a,0,69.38453446694129,52,65.18029769585152
r,63,57.943282640993786,61,55.43708306188621
y,76,64.14838236260076,93,12.269864302845834
q,85,56.202786863326104,29,6.857039149453903
s,58,97.38408780098572,61,38.9848986577161
u,74,83.1995719090537,68,26.183834751418477
d,92,90.86284517012054,32,30.783096177616397
n,68,47.347755902378175,76,48.296096746932825
e,70,92.09172265314498,2,5.763629828926142
a,26,17.81017641989329,8,12.939614427214497
a,40,52.77012348131327,22,58.27507048200356
q,4,72.17353652856963,63,23.800069599227626
t,11,16.993370485475666,75,60.9275002417209
z,24,83.53563781805751,46,51.753564276094444
s,39,94.93420189693266,41,10.859675524992252
p,49,26.348224085363793,32,20.85004534556041
r,17,13.076322295769128,18,43.187511396763675
f,41,18.5963137397515,65,93.82296839117758
a,72,89.58595399697738,58,34.702508296651615
w,71,42.66401927525541,72,74.16203260165629
e,2,58.917717209994954,84,36.964855450022284
p,60,35.25322756680417,13,42.97009891671638
j,42,66.60308820772075,66,56.480203834502404
u,94,77.86319696251863,76,22.25005041692104
s,12,28.235911078249877,15,64.5504614087036
s,59,42.42163887833274,43,28.734495967538177
l,5,29.34794723326761,88,85.3064619652301
h,41,62.25390900361487,11,21.72121725513462
e,55,32.58767900202489,49,84.38128718486718
e,70,67.33089189985627,46,5.330220305677857
e,7,60.33680303982697,69,6.974069159472396
d,5,79.59870628781945,7,68.92472969166673
l,73,22.82822399491523,87,11.891624851165295
y,24,45.250939897705756,69,74.71023045412002
z,38,65.90277172848026,40,80.45793816748846
k,23,5.243012249250767,98,2.5540079220140677
f,75,64.45722064077832,2,19.54059135289057
p,96,21.099078381286773,56,11.657590657306615
z,91,61.044888720453926,39,0.34388583604256784
a,71,28.54403851422238,17,54.126460486702435
z,36,9.84454471884797,4,12.11602780869251
j,33,50.54180886482197,19,81.27927846495159
m,21,18.26945700792797,97,71.5314464194749
x,65,57.31351862752337,19,62.829011992210404
a,5,85.73532617008695,41,82.93484058603285
n,9,28.8811557267748,50,5.070474762018861
x,65,10.574000664299321,15,86.51930958428842
w,76,26.859421155957353,48,10.420936590321062
t,75,95.25982826216713,64,81.99687938384055
y,63,66.41660811058436,59,23.627617666128174
d,80,89.04119185000599,91,24.6928207771283
u,81,94.24353158810989,54,65.36922752696002
v,55,27.708046710825396,63,28.131472234578347
w,3,69.8317022311899,78,48.43691175066195
d,33,5.278926011927831,73,32.37106714944814
h,89,67.51288238676528,7,54.352659306630926
q,25,36.380131012028826,81,99.62377527268862
s,45,31.961154959419492,3,91.42492500351163
c,37,28.09239818715561,65,91.35391535564465
n,20,26.352214307252975,40,66.18675425261532
q,58,85.60438399816394,30,33.37853695010315
t,62,98.31109822178867,37,62.75396395311025
v,28,97.84543473171988,36,3.749640557833367
o,33,57.33099883344613,87,40.40872838371094
f,73,68.01785425834656,35,18.83402788468943
m,72,36.27251133497759,20,43.162867919960966
e,93,88.23676089733053,13,65.12344214073478
c,75,26.20299790439643,89,51.4641528601291
t,53,28.280874538744904,92,43.382652555365695
l,20,86.15959877468849,30,81.41056014984844
e,62,29.246066827547978,26,64.30820643240887
j,10,33.39664387064967,50,2.1880518461210308
f,4,87.73606515584663,80,66.47486635440892
c,58,97.48655078782548,30,50.29901518059046
g,61,12.188454583804532,41,1.6036752569494328
m,89,20.732601453801614,53,49.261075599637216
o,96,98.33685321491387,60,77.65811789170237
o,95,16.297239739297854,4,4.086881495541517
q,20,81.15829482088918,18,51.25972261679409
u,11,44.729252078883185,16,65.49399639259924
s,30,91.33370624458867,99,24.190690005419235
d,87,6.417348189798789,50,87.50916884682086
r,31,69.53011651046609,18,50.74203869823074
g,83,3.6475392676630913,17,16.009291318935425
p,32,94.19096784770412,49,31.757547399791054
x,15,37.806928558645446,6,55.00082295892125
w,53,73.11321778871434,30,90.16644000899416
d,79,25.52900328024833,16,72.67041973065828
t,62,81.20959143600527,21,56.497804783098026
d,73,87.96867940865741,67,10.826280326461157
j,18,34.707408519506735,80,96.89347737620324
k,16,44.82638607343521,48,97.76742570103588
p,62,2.0636363624375265,15,40.206433602760974
g,10,59.335130746684975,41,71.49903963904457
g,97,44.42207877252713,35,24.14740005833852
u,93,53.38526181365991,91,36.78182677907632
h,94,64.29001739678249,13,10.102830240496852
e,30,49.28927211667124,69,5.6007029993592745
v,44,67.40612844330525,78,99.54590686652934
i,89,89.18597928484535,37,5.620811982023211
e,93,16.648413522891914,46,44.642805662421345
u,7,42.47520992760361,43,28.88912295972651
c,90,16.233876972722104,9,66.13082430533616
p,82,1.7727295551423605,98,38.71441740768784
w,83,23.96136225958234,1,20.182400895670895
q,15,57.0003095299853,26,88.79938114829113
b,60,33.82068107351795,47,78.74071538743279
d,63,26.822687972076675,65,67.19430635827331
y,82,81.01602174381102,15,8.152876592475
g,32,76.17653058752552,35,43.63603232322178
z,52,56.22002104582416,30,57.12000387276501
n,17,63.16661116953024,84,13.086076579844065
r,17,43.34264995470045,74,46.18306118821249
r,59,86.77784341983903,57,88.2967354732576
l,48,87.3080437543215,36,24.033922442081533
q,45,59.08222684451528,25,51.35932111193756
a,53,49.39291373015679,27,46.16273148556614
y,10,87.31297298824293,46,77.08280778528612
y,90,50.5398226855464,68,40.2216737773291
o,28,10.343056427324537,98,14.260818374134043
z,46,43.44870559825782,50,83.77462609027556
b,18,32.101671684834976,33,73.63747825155761
i,41,60.38338163931319,31,53.02621408052828
r,11,93.84533561821756,23,59.93774955812646
u,13,1.1670404672769807,81,84.44817419286032
n,72,46.021739962930354,28,79.35131569932278
o,11,43.46681715860656,93,33.95365889928935
h,96,58.813297400488615,59,49.679797429162676
a,33,54.87545683029875,50,79.45114613594541
j,60,33.0210332027004,82,67.30575176247143
s,21,18.109718549093344,47,42.78067137599796
e,86,97.29115784447907,94,22.13789085014938
j,80,71.58360830639006,24,55.67454391213161
u,66,98.509959317021,11,34.13640613177844
t,9,93.6331394951025,17,90.7968408671018
z,84,38.93455446133601,14,22.395120161412173
v,59,88.05123285806481,57,72.0153361764407
o,66,38.050903787427956,52,39.67303826644113
j,63,96.33687747285826,13,78.89522186001413
z,73,75.7352152800833,85,37.7335416021853
z,90,81.47642747748372,55,73.1899372645455
b,25,67.24703961900175,99,98.3131613508008
e,13,53.251768077964755,62,22.525643242021697
s,46,89.61632575764126,65,40.99673715194177
b,21,43.08256656222233,71,42.38305969954593
u,97,7.234871284485267,54,17.246773496778324
m,77,11.58439404366124,96,31.37643362509256
y,14,91.1613560685069,87,2.57832982220213
a,97,85.00527812335858,56,42.03136859109322
p,27,75.3059138476505,92,66.53983662651926
r,22,74.80209188275715,86,21.21699376242715
c,36,4.838038012085278,58,78.38183048337936
s,93,73.76083368397515,69,61.00385060679958
y,53,80.65092401982177,6,90.15875145491225
m,20,54.99584365997748,100,70.30578290655129
d,14,36.45992722336305,60,40.12514555949737
n,19,86.60407433138289,11,27.088227676488586
i,70,78.3197921469479,38,56.56203993868668
z,73,14.3618291151273,30,91.60883710336438
g,26,52.39941456738018,10,47.2342517682654
q,38,76.75605192769856,16,68.6423732243115
c,32,73.73691931747416,37,34.32741003896037
l,69,52.774725911277585,18,42.10743466754118
h,81,26.26734733443188,34,74.78188216687806
b,54,47.93577167610007,25,46.42755630290895
w,65,49.22313345335942,32,96.41099433340935
t,90,70.06138847509943,18,11.148419775181594
s,31,81.0125145125907,37,97.57448694263496
w,39,3.1511969804347006,40,57.233647522806685
e,73,65.23532543778693,78,26.968639151887952
t,96,52.5327377399233,36,66.36701374197924
k,0,44.528216199572036,31,86.04538291627193
r,11,23.043624852155254,58,80.8161086241131
x,57,68.05302959814125,73,11.828637713010481
y,3,41.28026731937372,57,38.23062625731547
a,57,43.128732090539835,65,56.66235887978522
a,83,10.984804786762714,71,84.50696468010717
l,38,93.4966101202603,92,23.363046164423928
c,8,22.790831721850868,89,13.537518871882714
k,32,53.072309998720755,73,96.20019946189689
u,17,70.44560650019902,80,14.721621252747374
v,7,27.103561530068365,59,6.599783011499827
u,34,88.04974384681432,84,56.39630807071276
r,35,47.791868375390465,57,79.80409612252114
e,25,0.3690188092636548,3,34.36284961887074
a,54,62.710017976098975,20,78.49684861964555
i,58,76.54174299830147,55,56.99304609622199
v,39,8.524829046363724,80,8.539881717846942
k,69,18.502069332899072,68,48.61491627082132
k,73,8.034721796417909,46,43.60550573600578
s,49,45.2775674767682,0,71.0005819484872
c,82,82.05469518676719,0,58.58219130496261
n,48,18.904901964749953,85,1.9693230573621046
d,13,88.51326490346119,82,58.3480349647054
u,67,15.43573300833967,46,90.90557906278774
g,85,60.896752134588084,14,26.748610336815393
y,38,72.66958752917122,68,33.83631600546786
q,89,69.71597014777527,81,65.7512503744438
b,100,48.686277229491914,98,70.74204567315229
b,95,73.59040072097281,69,13.611055365184265
r,85,14.973668759748481,86,59.03077149388011
g,2,43.74538974617356,80,37.02046490016892
u,58,37.08524082628474,64,99.29939731758574
p,13,55.61041965675329,52,53.11972162934497
b,8,76.94184250386232,93,78.36319165740187
f,28,79.24015403079072,18,26.95465986637
i,51,87.64685667925845,21,72.20433112992309
u,40,66.41870120878167,31,5.9641258737628045
g,76,88.81565886772697,23,40.1985267286053
d,36,12.019935488715916,42,13.110007330821594
l,80,91.15080793252592,43,97.5443114378481
j,69,66.4717329406216,72,99.24294723094773
b,35,39.14734837984055,63,53.297092191338066
l,89,35.576292306425174,92,4.099934291694973
d,56,97.30450519177893,64,75.93712195370536
h,3,99.2482782538181,98,72.2812643921492
h,51,15.722567427418177,71,28.82231594031429
m,22,74.795044153032,25,15.424385728405799
p,18,96.59424877556458,98,48.42480312753472
r,62,70.73855969740869,5,97.61928523102938
v,31,64.50651084710238,76,52.696958741974896
s,29,37.449496888749266,71,82.50663566602357
h,8,17.736082556349764,44,14.003760581277003
d,13,48.574476357052596,60,73.21510198869873
f,4,41.419914196037844,98,33.360500156282356
k,69,23.223036178131583,69,5.388790836152846
o,29,28.068730855010504,21,81.07079977305447
b,25,36.142428840918704,54,86.18996312556794
r,8,68.51651719654181,39,75.85027276330813
b,36,94.1259322855638,26,0.20016738910924037
n,80,39.34727531341778,99,89.24144762882395
j,98,71.89154218999064,90,25.785607142258847
s,28,0.9349681429458356,29,23.44780273767245
e,80,51.526522153586676,64,11.620649346250655
w,22,34.60000824390449,68,25.594104893423363
n,1,60.60563721348958,43,56.10545177061063
z,63,27.615797416970445,83,19.553041861182596
x,81,61.68645921817679,22,37.92168366886896
f,40,49.583324159643496,31,47.51439746899382
y,87,61.9508473713677,16,6.839951869231619
i,32,60.26378931567834,36,63.01959353241102
b,5,9.20286661005979,21,23.27697717724976
b,83,54.51197434145595,54,37.860444922470194
n,22,16.43414978437664,74,97.37547552650369
k,38,69.1421997344063,17,86.15868565956353
v,48,58.39125136954788,89,28.328821546201432
b,31,14.746971523989505,25,0.04835741385579295
q,91,60.36301331120145,43,16.977801603126387
g,42,44.43241938982545,73,98.3750050862344
l,24,64.08546928610652,34,49.163953475302854
k,27,88.70657610268424,58,38.52211663280505
f,86,16.321537684888586,71,1.6855050217018386
f,50,29.552549194354917,47,13.399677854089997
o,7,4.802039110659417,59,28.563666039920875
w,40,3.343252445534073,11,91.65607265601308
a,100,61.33791654547268,4,60.980398245156245
v,76,15.58764702415585,56,89.81501930768357
o,30,70.88846194303926,3,21.223879711033224
e,99,90.7142907876757,70,48.3050741970595
o,43,25.005306776111535,50,27.93980904479395
y,47,77.21628468347734,11,93.33789872802471
z,70,35.95639276796182,67,64.29381612266823
r,100,18.143617056833506,54,20.813632737379084
m,75,81.5131276144046,96,93.90201320727677
o,24,55.324272488300196,27,60.31255616178674
r,95,33.706708417065634,23,59.95253197606938
h,7,78.8195171659609,74,4.38391242961631
j,81,14.379104382057406,21,94.06253985437571
v,34,88.96273258800281,9,34.735406042309734
b,95,28.557269987950907,33,54.74358152118594
s,20,84.1768724237538,27,0.696279885731188
t,15,63.788534390286756,71,6.6198897234922
n,79,67.22405106171558,53,40.599065683202795
m,67,82.25503991140731,60,24.894138222901397
c,70,94.83480579339279,78,69.79264506864912
s,73,56.31932376351152,72,83.10899528866496
v,98,82.46739909229856,33,13.116241804606743
v,38,96.95930951011641,57,37.78094119986031
t,80,77.56724581420454,50,94.87328133135954
u,98,50.642542724852326,42,48.64330158757849
u,38,20.473240491220256,5,62.723721915099105
j,84,94.27096993716317,43,48.41257169472658
m,0,89.67638932569216,54,7.051360933095263
u,45,81.73347414852455,64,8.417662365936796
a,63,86.05644227832668,61,26.40443977965091
u,32,39.314464428208055,40,50.16786038283683
w,74,95.38766603180764,4,17.684329976639933
i,2,20.12276466295858,59,84.41766612378075
t,77,9.228005420719365,42,96.53382937943915
o,6,45.51165994147258,25,9.53911527125454
d,88,71.76891300904683,66,71.65806679851133
l,36,55.470650150036406,99,33.96281151301594
x,24,50.955153941974515,80,9.00342172340335
l,75,87.2708746905665,43,27.04686863271283
l,81,62.833752832098114,98,19.952858473073533
r,8,83.3746005266571,19,25.857135245871397
f,35,50.55687711354167,41,59.72232030849499
p,61,59.399810469624605,45,61.39946233788173
a,23,65.22702026132178,63,42.28053904900001
x,90,34.25937596279501,97,5.743062946026988
o,78,63.72080228249117,92,51.1137512869707
z,68,94.76935067457985,72,48.319043209452374
s,25,74.7020575618143,100,91.27986352257554
o,21,77.23522232882061,89,92.44777090907327
o,85,98.84598466542654,36,72.66895426087694
q,6,95.99194384566756,51,64.95379517050623
w,46,61.5906920458982,11,64.2457700970775
n,33,85.02141813760493,89,93.84217028069604
g,9,92.74707370435983,50,17.30362751958251
e,60,18.423524144734525,54,12.554826720253509
m,39,28.288965003221143,89,84.77099777018306
w,86,5.495367808313634,10,65.03645499401968
z,1,43.160558139430805,1,5.204587225577129
w,25,12.851336575458316,44,59.24656903762789
p,16,8.531275027035479,4,56.02021216282994
x,16,27.259854678331653,65,14.557463424201533
b,32,21.914795931618148,90,49.00173565626652
r,89,98.6010116655519,62,23.17146068491358
p,86,22.31072517334719,25,86.10975283725215
n,16,38.807634992745264,88,81.84010807627361
c,21,41.522070646669505,9,73.08213608067734
n,57,92.07279821223945,14,33.05729546378312
